Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,
10.42.0.151-52.84.90.122-41309-80-6,10.42.0.151,41309,52.84.90.122,80,6,13-06-2017 05:48,104638,8,7,372,6721,372,0,46.5,131.5218613,1448,0,960.1428571,682.7318724,67786.08154,143.3513637,7474.142857,14132.0048,40713,5,104638,14948.28571,27779.71124,72309,5,33889,5648.166667,12759.70032,31662,54,0,0,0,0,264,232,76.45406067,66.89730308,0,1448,443.3125,645.1782925,416255.0292,0,0,0,1,0,0,0,0,0,472.8666667,46.5,960.1428571,264,0,0,0,0,0,0,8,372,7,6721,65535,118,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.122-41310-80-6,10.42.0.151,41310,52.84.90.122,80,6,13-06-2017 05:48,114004,22,21,372,26421,372,0,16.90909091,79.31066648,1448,0,1258.142857,460.2732108,235018.0695,377.1797481,2714.380952,8181.789735,35139,3,114004,5428.761905,17020.51057,73363,5,40385,2019.25,7006.721824,31654,3,0,0,0,0,712,680,192.9756851,184.204063,0,1448,608.9318182,703.8382279,495388.2511,0,0,0,1,0,0,0,0,0,623.0930233,16.90909091,1258.142857,712,0,0,0,0,0,0,22,372,21,26421,65535,118,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.249-45784-80-6,10.42.0.151,45784,52.84.90.249,80,6,13-06-2017 05:48,134497,30,29,372,37699,372,0,12.4,67.91759713,1448,0,1299.965517,404.8726857,283062.0757,438.6714945,2318.913793,6943.852185,29396,5,134497,4637.827586,14518.71705,70678,5,102794,3671.214286,12332.98306,58847,11,0,0,0,0,968,936,223.0533023,215.6181922,0,1448,634.5166667,708.0519107,501337.5082,0,0,0,1,0,0,0,0,0,645.2711864,12.4,1299.965517,968,0,0,0,0,0,0,30,372,29,37699,65535,118,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.249-45783-80-6,10.42.0.151,45783,52.84.90.249,80,6,13-06-2017 05:48,181157,60,59,372,80620,372,0,6.2,48.02499349,1448,0,1366.440678,312.1956323,447081.813,656.888776,1535.228814,5545.758623,32686,4,181157,3070.457627,11345.55111,75154,5,129168,2227.034483,9007.311153,62183,4,0,0,0,0,1928,1896,331.2044249,325.6843511,0,1448,674.9333333,717.66232,515039.2056,0,0,0,1,0,0,0,0,0,680.605042,6.2,1366.440678,1928,0,0,0,0,0,0,60,372,59,80620,65535,118,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.152-51647-80-6,10.42.0.151,51647,52.84.90.152,80,6,13-06-2017 05:48,98122,29,28,372,35484,372,0,12.82758621,69.0786658,1448,0,1267.285714,460.0222907,365422.6371,580.90948,1752.178571,5681.250109,29440,5,98122,3504.357143,9009.054615,35614,5,67042,2483.037037,7239.056417,31657,13,0,0,0,0,936,904,295.5504372,285.3590428,0,1448,618.2068966,709.0155953,502703.1143,0,0,0,1,0,0,0,0,0,629.0526316,12.82758621,1267.285714,936,0,0,0,0,0,0,29,372,28,35484,65535,118,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.152-51648-80-6,10.42.0.151,51648,52.84.90.152,80,6,13-06-2017 05:48,80592,25,24,372,30821,372,0,14.88,74.4,1448,0,1284.208333,433.0361948,387048.3423,608.0007941,1679,5899.217463,29289,11,80592,3358,9513.074344,34175,11,46441,2019.173913,7145.900062,34657,16,0,0,0,0,808,776,310.2044868,297.7963073,0,1448,623.86,708.1431889,501466.7759,0,0,0,1,0,0,0,0,0,636.5918367,14.88,1284.208333,808,0,0,0,0,0,0,25,372,24,30821,65535,118,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.81-48391-80-6,10.42.0.151,48391,52.84.90.81,80,6,13-06-2017 05:48,128742,66,65,372,89580,372,0,5.636363636,45.79003464,1448,0,1378.153846,285.8721978,698699.725,1017.538954,990.3230769,3945.428868,29839,3,128742,1980.646154,6412.899584,37216,3,88437,1381.828125,4936.695532,32122,6,0,0,0,0,2120,2088,512.6532134,504.8857405,0,1448,681.4545455,717.9565613,515461.6239,0,0,0,1,0,0,0,0,0,686.6564885,5.636363636,1378.153846,2120,0,0,0,0,0,0,66,372,65,89580,65535,118,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-23.208.71.143-44735-443-6,10.42.0.151,44735,23.208.71.143,443,6,13-06-2017 05:50,20050265,9,9,317,5473,199,0,35.22222222,72.76636891,1448,0,608.1111111,672.207268,288.7742381,0.897743746,1179427.353,4829423.602,1.99E+07,4,129958,16244.75,22482.41114,65056,12,2.00E+07,2503362.25,7054282.504,2.00E+07,4,0,0,0,0,296,296,0.448871873,0.448871873,0,1448,304.7368421,539.1449859,290677.3158,0,0,0,1,0,0,0,0,1,321.6666667,35.22222222,608.1111111,296,0,0,0,0,0,0,9,317,9,5473,65535,939,2,32,129958,0,129958,129958,1.99E+07,0,1.99E+07,1.99E+07,ADWARE_EWIND,
10.42.0.151-23.208.71.143-44738-443-6,10.42.0.151,44738,23.208.71.143,443,6,13-06-2017 05:50,20051017,9,9,317,5473,199,0,35.22222222,72.76636891,1448,0,608.1111111,672.207268,288.7634079,0.897710076,1179471.588,4827482.236,1.99E+07,3,138195,17274.375,20839.84103,60273,3,2.00E+07,2503459.5,7049315.297,1.99E+07,4,0,0,0,0,296,296,0.448855038,0.448855038,0,1448,304.7368421,539.1449859,290677.3158,0,0,0,1,0,0,0,0,1,321.6666667,35.22222222,608.1111111,296,0,0,0,0,0,0,9,317,9,5473,65535,939,2,32,138195,0,138195,138195,1.99E+07,0,1.99E+07,1.99E+07,ADWARE_EWIND,
10.42.0.151-23.208.71.143-44736-443-6,10.42.0.151,44736,23.208.71.143,443,6,13-06-2017 05:50,20051264,9,9,317,5473,199,0,35.22222222,72.76636891,1448,0,608.1111111,672.207268,288.7598508,0.897699018,1179486.118,4824756.761,1.99E+07,3,149017,18627.125,22347.62096,65918,3,2.00E+07,2503465.125,7047296.317,1.99E+07,17,0,0,0,0,296,296,0.448849509,0.448849509,0,1448,304.7368421,539.1449859,290677.3158,0,0,0,1,0,0,0,0,1,321.6666667,35.22222222,608.1111111,296,0,0,0,0,0,0,9,317,9,5473,65535,939,2,32,149017,0,149017,149017,1.99E+07,0,1.99E+07,1.99E+07,ADWARE_EWIND,
10.42.0.151-23.208.71.143-44740-443-6,10.42.0.151,44740,23.208.71.143,443,6,13-06-2017 05:50,20050926,9,9,317,5473,199,0,35.22222222,72.76636891,1448,0,608.1111111,672.207268,288.7647184,0.89771415,1179466.235,4822312.349,1.99E+07,2,158189,19773.625,24102.52894,65589,7,2.00E+07,2503436.25,7040444.18,1.99E+07,2,0,0,0,0,296,296,0.448857075,0.448857075,0,1448,304.7368421,539.1449859,290677.3158,0,0,0,1,0,0,0,0,1,321.6666667,35.22222222,608.1111111,296,0,0,0,0,0,0,9,317,9,5473,65535,939,2,32,158189,0,158189,158189,1.99E+07,0,1.99E+07,1.99E+07,ADWARE_EWIND,
10.42.0.151-23.208.71.143-44737-443-6,10.42.0.151,44737,23.208.71.143,443,6,13-06-2017 05:50,20053171,9,9,317,5473,199,0,35.22222222,72.76636891,1448,0,608.1111111,672.207268,288.7323905,0.897613649,1179598.294,4828156.106,1.99E+07,3,137608,17201,18633.72575,37798,3,2.00E+07,2503723.625,7039819.684,1.99E+07,4,0,0,0,0,296,296,0.448806825,0.448806825,0,1448,304.7368421,539.1449859,290677.3158,0,0,0,1,0,0,0,0,1,321.6666667,35.22222222,608.1111111,296,0,0,0,0,0,0,9,317,9,5473,65535,939,2,32,137608,0,137608,137608,1.99E+07,0,1.99E+07,1.99E+07,ADWARE_EWIND,
169.55.67.245-10.42.0.151-5222-55809-6,10.42.0.151,55809,169.55.67.245,5222,6,13-06-2017 05:47,35017748,17,14,407,758,234,0,23.94117647,58.34002763,343,0,54.14285714,97.6995844,33.26884413,0.88526538,1167258.267,6140076.783,3.37E+07,3,3.50E+07,2188609.25,8416195.494,3.37E+07,3,3.49E+07,2685837.154,9333317.36,3.37E+07,37,0,0,0,0,552,456,0.485468112,0.399797269,0,343,36.40625,77.65010827,6029.539315,0,0,0,1,0,0,0,0,0,37.58064516,23.94117647,54.14285714,552,0,0,0,0,0,0,17,407,14,758,65535,514,8,32,1092885,0,1092885,1092885,3.37E+07,0,3.37E+07,3.37E+07,ADWARE_EWIND,
10.42.0.151-52.84.90.122-41309-80-6,10.42.0.151,41309,52.84.90.122,80,6,13-06-2017 05:50,20202314,3,0,0,0,0,0,0,0,0,0,0,0,0,0.14849784,1.01E+07,1.42E+07,2.01E+07,91069,2.02E+07,1.01E+07,1.42E+07,2.01E+07,91069,0,0,0,0,0,0,0,0,0,96,0,0.14849784,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.122-41310-80-6,10.42.0.151,41310,52.84.90.122,80,6,13-06-2017 05:50,20199169,3,0,0,0,0,0,0,0,0,0,0,0,0,0.148520961,1.01E+07,1.42E+07,2.01E+07,88032,2.02E+07,1.01E+07,1.42E+07,2.01E+07,88032,0,0,0,0,0,0,0,0,0,96,0,0.148520961,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.152-51648-80-6,10.42.0.151,51648,52.84.90.152,80,6,13-06-2017 05:50,19361278,3,0,0,0,0,0,0,0,0,0,0,0,0,0.154948449,9680639,1.36E+07,1.93E+07,74574,1.94E+07,9680639,1.36E+07,1.93E+07,74574,0,0,0,0,0,0,0,0,0,96,0,0.154948449,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.152-51647-80-6,10.42.0.151,51647,52.84.90.152,80,6,13-06-2017 05:50,19380375,3,0,0,0,0,0,0,0,0,0,0,0,0,0.154795766,9690187.5,1.36E+07,1.93E+07,93501,1.94E+07,9690187.5,1.36E+07,1.93E+07,93501,0,0,0,0,0,0,0,0,0,96,0,0.154795766,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.81-48391-80-6,10.42.0.151,48391,52.84.90.81,80,6,13-06-2017 05:50,18526829,3,0,0,0,0,0,0,0,0,0,0,0,0,0.161927333,9263414.5,1.30E+07,1.85E+07,59029,1.85E+07,9263414.5,1.30E+07,1.85E+07,59029,0,0,0,0,0,0,0,0,0,96,0,0.161927333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.249-45784-80-6,10.42.0.151,45784,52.84.90.249,80,6,13-06-2017 05:50,19790242,3,0,0,0,0,0,0,0,0,0,0,0,0,0.151589859,9895121,1.39E+07,1.97E+07,93523,1.98E+07,9895121,1.39E+07,1.97E+07,93523,0,0,0,0,0,0,0,0,0,96,0,0.151589859,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.90.249-45783-80-6,10.42.0.151,45783,52.84.90.249,80,6,13-06-2017 05:50,19789983,3,0,0,0,0,0,0,0,0,0,0,0,0,0.151591843,9894991.5,1.39E+07,1.97E+07,93361,1.98E+07,9894991.5,1.39E+07,1.97E+07,93361,0,0,0,0,0,0,0,0,0,96,0,0.151591843,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
131.253.61.68-10.42.0.151-443-51605-6,10.42.0.151,51605,131.253.61.68,443,6,13-06-2017 05:50,35010435,3,1,0,0,0,0,0,0,0,0,0,0,0,0.114251651,1.17E+07,2.01E+07,3.49E+07,45930,3.50E+07,1.75E+07,2.46E+07,3.49E+07,116360,0,0,0,0,0,0,0,0,0,80,24,0.085688738,0.028562913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,4380,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.86.78-47027-443-6,10.42.0.151,47027,52.84.86.78,443,6,13-06-2017 05:50,28294305,3,0,0,0,0,0,0,0,0,0,0,0,0,0.106028404,1.41E+07,2.00E+07,2.83E+07,34323,2.83E+07,1.41E+07,2.00E+07,2.83E+07,34323,0,0,0,0,0,0,0,0,0,96,0,0.106028404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1595,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
131.253.61.68-10.42.0.151-443-51604-6,10.42.0.151,51604,131.253.61.68,443,6,13-06-2017 05:50,35765711,10,6,384,5643,202,0,38.4,81.09144358,1460,0,940.5,707.7467767,168.5133563,0.447355849,2384380.733,9150676.471,3.55E+07,1,3.58E+07,3973967.889,1.18E+07,3.55E+07,1,255986,51197.2,73320.68436,159084,11,0,0,0,0,220,124,0.279597405,0.167758443,0,1460,354.5294118,599.4241109,359309.2647,0,0,0,1,0,0,0,0,0,376.6875,38.4,940.5,220,0,0,0,0,0,0,10,384,6,5643,65535,64058,2,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
131.253.61.68-10.42.0.151-443-51602-6,10.42.0.151,51602,131.253.61.68,443,6,13-06-2017 05:50,35766895,10,7,384,5643,202,0,38.4,81.09144358,1460,0,806.1428571,737.4172108,168.5077779,0.475299855,2235430.938,8853296.484,3.54E+07,1,3.58E+07,3974099.444,1.18E+07,3.54E+07,1,283475,47245.83333,76444.84754,185308,11,0,0,0,0,220,144,0.27958815,0.195711705,0,1460,334.8333333,587.5000125,345156.2647,0,0,0,1,0,0,0,0,0,354.5294118,38.4,806.1428571,220,0,0,0,0,0,0,10,384,7,5643,65535,64058,2,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-103.235.46.39-59914-80-6,10.42.0.151,59914,103.235.46.39,80,6,13-06-2017 05:50,6589836,2,2,0,0,0,0,0,0,0,0,0,0,0,0.606995379,2196612,3536504.072,6277828,35099,312008,312008,0,312008,312008,6312927,6312927,0,6312927,6312927,0,0,0,0,60,60,0.303497689,0.303497689,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,776,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-103.235.46.39-59914-80-6,10.42.0.151,59914,103.235.46.39,80,6,13-06-2017 05:50,123712,1,1,0,0,0,0,0,0,0,0,0,0,0,16.16658044,123712,0,123712,123712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.083290222,8.083290222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,1369,776,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-103.235.46.39-59914-80-6,10.42.0.151,59914,103.235.46.39,80,6,13-06-2017 05:50,6151820,1,1,0,0,0,0,0,0,0,0,0,0,0,0.325107041,6151820,0,6151820,6151820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,0.162553521,0.162553521,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1369,776,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-103.235.46.39-59914-80-6,103.235.46.39,80,10.42.0.151,59914,6,13-06-2017 05:50,401639,2,0,0,0,0,0,0,0,0,0,0,0,0,4.979596105,401639,0,401639,401639,401639,401639,0,401639,401639,0,0,0,0,0,0,0,0,0,40,0,4.979596105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,776,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-103.235.46.39-59914-80-6,103.235.46.39,80,10.42.0.151,59914,6,13-06-2017 05:50,1608158,2,0,0,0,0,0,0,0,0,0,0,0,0,1.243658894,1608158,0,1608158,1608158,1608158,1608158,0,1608158,1608158,0,0,0,0,0,0,0,0,0,40,0,1.243658894,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,776,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
220.181.7.190-10.42.0.151-443-49040-6,10.42.0.151,49040,220.181.7.190,443,6,13-06-2017 05:50,12290005,31,32,2911,18223,1033,0,93.90322581,263.0071425,1460,0,569.46875,642.1693568,1719.608739,5.12611671,198225.8871,1264706.948,9969209,3,2320767,77358.9,137746.6159,526989,3,1.20E+07,388073.3548,1792042.652,9999809,3,0,0,0,0,712,660,2.522374889,2.603741821,0,1460,330.21875,542.3486101,294142.0149,0,0,0,1,0,0,0,0,1,335.4603175,93.90322581,569.46875,712,0,0,0,0,0,0,31,2911,32,18223,65535,652,5,20,2320767,0,2320767,2320767,9969209,0,9969209,9969209,ADWARE_EWIND,
172.217.0.238-10.42.0.151-80-40350-6,10.42.0.151,40350,172.217.0.238,80,6,13-06-2017 05:46,84331,4,3,188,83,188,0,47,94,83,0,27.66666667,47.92007234,3213.527647,83.00624918,14055.16667,14324.33033,34636,366,84331,28110.33333,27836.43907,57184,1703,58879,29439.5,41116.13801,58513,366,0,0,0,0,136,104,47.43214239,35.57410679,0,188,33.875,68.71564076,4721.839286,0,0,0,1,0,0,0,0,0,38.71428571,47,27.66666667,136,0,0,0,0,0,0,4,188,3,83,65535,340,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.109-10.42.0.151-443-54546-6,10.42.0.151,54546,172.217.2.109,443,6,13-06-2017 05:46,280077,15,11,606,4213,242,0,40.4,77.14346561,1418,0,383,587.5768886,17205.98264,92.83161416,11203.08,20783.86038,95690,3,280077,20005.5,29821.02952,95690,310,217340,21734,39257.08689,126007,3,0,0,0,0,488,360,53.55670048,39.27491368,0,1418,178.4814815,407.3243246,165913.1054,0,0,0,1,0,0,0,0,0,185.3461538,40.4,383,488,0,0,0,0,0,0,15,606,11,4213,65535,349,6,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.109-10.42.0.151-443-54546-6,10.42.0.151,54546,172.217.2.109,443,6,13-06-2017 05:50,31,1,1,55,0,55,55,55,0,0,0,0,0,1774193.548,64516.12903,31,0,31,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,32258.06452,32258.06452,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,349,349,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.132-10.42.0.151-443-44240-6,10.42.0.151,44240,172.217.2.132,443,6,13-06-2017 05:46,262986,15,11,601,4183,242,0,40.06666667,76.37919188,1418,0,380.2727273,584.5959444,18191.08242,98.86457834,10519.44,17799.01461,75639,3,261654,18689.57143,26510.10347,75639,352,239612,23961.2,33108.80151,104427,3,0,0,0,0,488,360,57.03725674,41.82732161,0,1418,177.1851852,405.0785334,164088.6182,0,0,0,1,0,0,0,0,0,184,40.06666667,380.2727273,488,0,0,0,0,0,0,15,601,11,4183,65535,349,6,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.132-10.42.0.151-443-44240-6,10.42.0.151,44240,172.217.2.132,443,6,13-06-2017 05:50,14,1,1,55,0,55,55,55,0,0,0,0,0,3928571.429,142857.1429,14,0,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,71428.57143,71428.57143,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,349,349,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.109-10.42.0.151-443-54546-6,10.42.0.151,54546,172.217.2.109,443,6,13-06-2017 05:50,964,2,0,0,0,0,0,0,0,0,0,0,0,0,2074.688797,964,0,964,964,964,964,0,964,964,0,0,0,0,0,0,0,0,0,64,0,2074.688797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.132-10.42.0.151-443-44240-6,10.42.0.151,44240,172.217.2.132,443,6,13-06-2017 05:50,1345,2,0,0,0,0,0,0,0,0,0,0,0,0,1486.988848,1345,0,1345,1345,1345,1345,0,1345,1345,0,0,0,0,0,0,0,0,0,64,0,1486.988848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.110-10.42.0.151-443-51130-6,10.42.0.151,51130,172.217.2.110,443,6,13-06-2017 05:47,466249,23,16,18065,6451,1368,0,785.4347826,652.2507762,1418,0,403.1875,601.6817784,52581.34602,83.646292,12269.71053,33389.07566,201762,2,466249,21193.13636,51823.26739,231967,2,436648,29109.86667,52145.99363,201762,31,0,0,0,0,756,520,49.32986451,34.31642749,0,1418,612.9,651.5028701,424455.9897,0,0,0,1,0,0,0,0,0,628.6153846,785.4347826,403.1875,756,0,0,0,0,0,0,23,18065,16,6451,65535,626,16,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-103.235.46.39-59915-80-6,10.42.0.151,59915,103.235.46.39,80,6,13-06-2017 05:50,30624921,5,5,398,1496,398,0,79.6,177.991011,748,0,299.2,409.696473,61.84505749,0.326531455,3402769,9867686.663,2.97E+07,4689,909848,227462,137450.6845,311499,22176,3.04E+07,7588811.5,1.48E+07,2.98E+07,21532,0,0,0,0,132,120,0.163265727,0.163265727,0,748,172.1818182,308.431457,95129.96364,0,0,0,1,0,0,0,0,1,189.4,79.6,299.2,132,0,0,0,0,0,0,5,398,5,1496,65535,812,1,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.88.250-32971-443-6,10.42.0.151,32971,52.84.88.250,443,6,13-06-2017 05:47,65560762,27,22,1892,6078,614,0,70.07407407,131.4264714,1448,0,276.2727273,497.1029578,121.5666163,0.747398268,1365849.208,9104354.469,6.31E+07,5,6.55E+07,2519127.731,1.24E+07,6.31E+07,5,6.55E+07,3120550.857,1.38E+07,6.31E+07,10,0,0,0,0,884,712,0.411831699,0.33556657,0,1448,159.4,355.1309618,126118,0,0,0,1,0,0,0,0,0,162.6530612,70.07407407,276.2727273,884,0,0,0,0,0,0,27,1892,22,6078,65535,136,13,32,2252518,0,2252518,2252518,6.31E+07,0,6.31E+07,6.31E+07,ADWARE_EWIND,
10.42.0.151-52.84.88.250-32971-443-6,10.42.0.151,32971,52.84.88.250,443,6,13-06-2017 05:51,47,1,2,46,31,46,46,46,0,31,0,15.5,21.92031022,1638297.872,63829.78723,23.5,19.09188309,37,10,0,0,0,0,0,10,10,0,10,10,1,0,0,0,32,64,21276.59574,42553.19149,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,2,41,46,15.5,32,0,0,0,0,0,0,1,46,2,31,136,136,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.84.88.250-32971-443-6,10.42.0.151,32971,52.84.88.250,443,6,13-06-2017 05:51,814,2,0,0,0,0,0,0,0,0,0,0,0,0,2457.002457,814,0,814,814,814,814,0,814,814,0,0,0,0,0,0,0,0,0,64,0,2457.002457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1641,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-111.202.114.77-55613-443-6,10.42.0.151,55613,111.202.114.77,443,6,13-06-2017 05:50,30934306,21,22,1129,8030,802,0,53.76190476,178.7153896,1460,0,365,557.9989759,296.0790522,1.390042498,736531.0952,4599521.923,2.98E+07,2,1101793,55089.65,89606.00894,286931,4,3.07E+07,1460494.19,6502209.966,2.98E+07,2,0,0,0,0,560,460,0.678857964,0.711184534,0,1460,208.1590909,438.3510828,192151.6718,0,0,0,1,0,0,0,0,1,213,53.76190476,365,560,0,0,0,0,0,0,21,1129,22,8030,65535,540,3,20,1101793,0,1101793,1101793,2.98E+07,0,2.98E+07,2.98E+07,ADWARE_EWIND,
10.42.0.151-111.202.114.77-55611-443-6,10.42.0.151,55611,111.202.114.77,443,6,13-06-2017 05:50,34526488,20,20,6433,4838,1452,0,321.65,556.8679589,1460,0,241.9,458.5544679,326.4450181,1.158530807,885294.5641,4783443.505,2.99E+07,7,4604758,242355.6842,454560.9314,1835183,28,3.33E+07,1750778.263,6857308.907,3.00E+07,7,0,0,0,0,524,420,0.579265403,0.579265403,0,1460,274.902439,500.703745,250704.2402,0,0,0,1,0,0,0,0,1,281.775,321.65,241.9,524,0,0,0,0,0,0,20,6433,20,4838,65535,920,7,20,4604758,0,4604758,4604758,2.99E+07,0,2.99E+07,2.99E+07,ADWARE_EWIND,
